Data from North Dakota Agricultural Weather Network https://ndawn.ndsu.nodak.edu
Weekly Observation Table for January 1 2002
Flag Definition Line: M - Missing; E - Estimated; N/A - Not Available
Station Name,Latitude,Longitude,Elevation,Year,Month,Day,Max Temp,Number Missing,Number Estimated,Min Temp,Number Missing,Number Estimated,Avg Temp,Number Missing,Number Estimated,Avg Bare Soil Temp,Number Missing,Number Estimated,Avg Turf Soil Temp,Number Missing,Number Estimated,Avg Wind Speed,Number Missing,Number Estimated,Max Wind Speed,Number Missing,Number Estimated,Total Solar Rad,Number Missing,Number Estimated,Total Penman PET,Number Missing,Number Estimated,Avg Penman PET,Number Missing,Number Estimated,Total Rainfall,Number Missing,Number Estimated,Avg Dew Point,Number Missing,Number Estimated,Avg Wind Chill,Number Missing,Number Estimated
Jamestown,46.90669,-98.92778,1636,2003,11,25,34.097,0,0,12.277,0,0,23.1870,0,0,29.018,0,0,31.325,0,0,12.237,0,0,27.836,0,0,149.246,0,0,0.397,0,0,0.057,0,0,,7,0,14.378,0,0,11.596,0,0
Jamestown,46.90669,-98.92778,1636,2003,12,02,32.125,0,0,16.287,0,0,24.2060,0,0,29.226,0,0,31.330,0,0,10.398,0,0,23.382,0,0,92.333,0,0,0.203,0,0,0.029,0,0,,7,0,19.504,0,0,13.760,0,0
Jamestown,46.90669,-98.92778,1636,2003,12,09,21.946,0,0,4.018,0,0,12.9820,0,0,27.977,0,0,28.394,0,0,8.074,0,0,20.052,0,0,116.172,0,0,0.121,0,0,0.017,0,0,,7,0,9.029,0,0,2.621,0,0
Jamestown,46.90669,-98.92778,1636,2003,12,16,35.500,0,0,17.090,0,0,26.2950,0,0,29.357,0,0,29.900,0,0,11.423,0,0,25.840,0,0,122.166,0,0,0.288,0,0,0.041,0,0,,7,0,20.568,0,0,16.156,0,0
Jamestown,46.90669,-98.92778,1636,2003,12,23,34.673,0,0,18.191,0,0,26.4320,0,0,28.181,0,0,30.649,0,0,7.910,0,0,17.081,0,0,105.580,0,0,0.122,0,0,0.017,0,0,,7,0,20.964,0,0,15.720,0,0
Jamestown,46.90669,-98.92778,1636,2003,12,30,9.986,0,0,-7.132,0,0,1.4270,0,0,26.929,0,0,30.732,0,0,8.902,0,0,20.975,0,0,137.850,0,0,0.111,0,0,0.016,0,0,,7,0,-3.771,0,0,-12.565,0,0
Jamestown,46.90669,-98.92778,1636,2004,01,06,22.615,0,0,6.167,0,0,14.3910,0,0,25.445,0,0,28.816,0,0,9.378,0,0,21.536,0,0,118.961,0,0,0.152,0,0,0.022,0,0,,7,0,9.492,0,0,2.793,0,0
Jamestown,46.90669,-98.92778,1636,2004,01,13,24.688,0,0,1.374,0,0,13.0310,0,0,26.357,0,0,29.021,0,0,9.511,0,0,25.838,0,0,147.569,0,0,0.243,0,0,0.035,0,0,,7,0,6.143,0,0,-1.336,0,0
Jamestown,46.90669,-98.92778,1636,2004,01,20,13.478,0,0,-8.523,0,0,2.4770,0,0,24.024,0,0,27.164,0,0,11.103,0,0,23.638,0,0,127.887,0,0,0.194,0,0,0.028,0,0,,7,0,-1.822,0,0,-12.634,0,0
Jamestown,46.90669,-98.92778,1636,2004,01,27,-6.754,0,0,-21.591,0,0,-14.1730,0,0,24.991,0,0,27.772,0,0,7.205,0,0,18.414,0,0,193.188,0,0,0.068,0,0,0.010,0,0,,7,0,-20.792,0,0,-29.101,0,0
Jamestown,46.90669,-98.92778,1636,2004,02,03,15.285,0,0,-6.340,0,0,4.4730,0,0,25.686,0,0,28.517,0,0,11.149,0,0,21.948,0,0,205.449,0,0,0.193,0,0,0.028,0,0,,7,0,0.613,0,0,-9.359,0,0
Jamestown,46.90669,-98.92778,1636,2004,02,10,21.598,0,0,-2.233,0,0,9.6820,0,0,26.597,0,0,28.258,0,0,13.387,0,0,28.810,0,0,237.894,0,0,0.298,0,0,0.043,0,0,,7,0,3.729,0,0,-5.580,0,0
Jamestown,46.90669,-98.92778,1636,2004,02,17,33.704,0,0,21.536,0,0,27.6200,0,0,28.310,0,0,29.232,0,0,9.470,0,0,21.436,0,0,198.293,0,0,0.247,0,0,0.035,0,0,,7,0,24.332,0,0,18.775,0,0
Jamestown,46.90669,-98.92778,1636,2004,02,24,34.438,0,0,26.405,0,0,30.4220,0,0,29.971,0,0,30.873,0,0,14.049,0,0,25.943,0,0,212.612,0,0,0.287,0,0,0.041,0,0,,7,0,26.899,0,0,18.738,0,0
Jamestown,46.90669,-98.92778,1636,2004,03,02,29.916,0,0,16.673,0,0,23.2950,0,0,30.477,0,0,31.897,0,0,11.218,0,0,27.580,0,0,305.069,0,0,0.369,0,0,0.053,0,0,,7,0,20.527,0,0,14.076,0,0
Jamestown,46.90669,-98.92778,1636,2004,03,09,35.812,0,0,12.364,0,0,24.0880,0,0,31.785,0,0,32.004,0,0,13.278,0,0,32.956,0,0,340.031,0,0,0.573,0,0,0.082,0,0,,7,0,18.427,0,0,13.738,0,0
Jamestown,46.90669,-98.92778,1636,2004,03,16,42.609,0,0,21.561,0,0,32.0850,0,0,31.608,0,0,32.092,0,0,10.404,0,0,24.201,0,0,373.434,0,0,0.756,0,0,0.108,0,0,,7,0,22.391,0,0,22.251,0,0
Jamestown,46.90669,-98.92778,1636,2004,03,23,52.837,0,0,29.151,0,0,40.9940,0,0,35.101,0,0,32.138,0,0,11.322,0,0,28.810,0,0,322.075,0,0,0.855,0,0,0.122,0,0,,7,0,31.831,0,0,33.326,0,0
Jamestown,46.90669,-98.92778,1636,2004,03,30,59.005,0,0,25.334,0,0,42.1700,0,0,39.162,0,0,33.315,0,0,8.693,0,0,22.665,0,0,499.826,0,0,1.496,0,0,0.214,0,0,0.000,2,0,26.528,0,0,37.088,0,0
Jamestown,46.90669,-98.92778,1636,2004,04,06,49.241,0,0,21.884,0,0,35.5630,0,0,41.970,0,0,37.261,0,0,8.015,0,0,21.642,0,0,425.173,0,0,1.106,0,0,0.158,0,0,0.000,0,0,21.961,0,0,31.128,0,0
Jamestown,46.90669,-98.92778,1636,2004,04,13,59.522,0,0,31.621,0,0,45.5710,0,0,45.499,0,0,39.453,0,0,9.980,0,0,23.792,0,0,446.117,0,0,1.448,0,0,0.207,0,0,0.110,0,0,30.653,0,0,39.954,0,0
Jamestown,46.90669,-98.92778,1636,2004,04,20,56.791,0,0,29.398,0,0,43.0950,0,0,47.021,0,0,41.548,0,0,10.118,0,0,29.289,0,0,541.925,0,0,1.677,0,0,0.240,0,0,0.530,0,0,26.818,0,0,40.501,0,0
Jamestown,46.90669,-98.92778,1636,2004,04,27,64.595,0,0,31.858,0,0,48.2270,0,0,49.419,0,0,43.526,0,0,11.173,0,0,28.093,0,0,521.733,0,0,2.104,0,0,0.301,0,0,0.130,0,0,28.364,0,0,43.593,0,0
Jamestown,46.90669,-98.92778,1636,2004,05,04,68.522,0,0,39.063,0,0,53.7920,0,0,53.874,0,0,46.994,0,0,9.710,0,0,23.279,0,0,543.434,0,0,1.949,0,0,0.278,0,0,0.680,0,0,36.622,0,0,51.189,0,0
Jamestown,46.90669,-98.92778,1636,2004,05,11,51.368,0,0,31.627,0,0,41.4980,0,0,45.802,0,0,43.663,0,0,10.425,0,0,23.177,0,0,403.285,0,0,1.023,0,0,0.146,0,0,1.460,0,0,31.729,0,0,35.735,0,0
Jamestown,46.90669,-98.92778,1636,2004,05,18,64.699,0,0,42.315,0,0,53.5080,0,0,53.752,0,0,48.803,0,0,9.178,0,0,21.078,0,0,352.962,0,0,1.225,0,0,0.175,0,0,0.731,0,0,43.148,0,0,50.880,0,0
Jamestown,46.90669,-98.92778,1636,2004,05,25,63.646,0,0,46.000,0,0,54.8230,0,0,54.080,0,0,50.379,0,0,11.263,0,0,26.915,0,0,329.811,0,0,1.036,0,0,0.148,0,0,3.310,0,0,47.548,0,0,53.338,0,0
Jamestown,46.90669,-98.92778,1636,2004,06,01,75.074,0,0,51.630,0,0,63.3520,0,0,61.395,0,0,55.926,0,0,8.791,0,0,25.122,0,0,573.947,0,0,1.843,0,0,0.263,0,0,0.120,0,0,53.170,0,0,64.057,0,0
Jamestown,46.90669,-98.92778,1636,2004,06,08,69.605,0,0,51.520,0,0,60.5620,0,0,61.273,0,0,57.982,0,0,10.755,0,0,25.328,0,0,484.920,0,0,1.542,0,0,0.220,0,0,0.810,0,0,51.144,0,0,59.811,0,0
Jamestown,46.90669,-98.92778,1636,2004,06,15,69.072,0,0,45.477,0,0,57.2740,0,0,59.336,0,0,58.079,0,0,9.498,0,0,23.792,0,0,595.473,0,0,1.835,0,0,0.262,0,0,0.240,0,0,45.408,0,0,56.789,0,0
Jamestown,46.90669,-98.92778,1636,2004,06,22,69.188,0,0,44.868,0,0,57.0280,0,0,57.964,0,0,57.714,0,0,7.681,0,0,21.948,0,0,611.959,0,0,1.711,0,0,0.244,0,0,0.890,0,0,45.567,0,0,57.006,0,0
Jamestown,46.90669,-98.92778,1636,2004,06,29,77.157,0,0,55.984,0,0,66.5700,0,0,65.006,0,0,63.071,0,0,7.977,0,0,20.820,0,0,487.626,0,0,1.492,0,0,0.213,0,0,2.230,0,0,58.014,0,0,66.143,0,0
Jamestown,46.90669,-98.92778,1636,2004,07,06,75.987,0,0,53.335,0,0,64.6610,0,0,63.128,0,0,62.188,0,0,6.803,0,0,27.425,0,0,484.347,0,0,1.320,0,0,0.189,0,0,2.220,0,0,58.834,0,0,64.660,0,0
Jamestown,46.90669,-98.92778,1636,2004,07,13,83.529,0,0,60.252,0,0,71.8910,0,0,69.310,0,0,67.255,0,0,6.057,0,0,17.184,0,0,587.601,0,0,1.697,0,0,0.242,0,0,0.020,0,0,63.809,0,0,71.858,0,0
Jamestown,46.90669,-98.92778,1636,2004,07,20,79.307,0,0,52.651,0,0,65.9790,0,0,67.124,0,0,66.575,0,0,7.671,0,0,20.618,0,0,604.485,0,0,1.908,0,0,0.273,0,0,0.060,0,0,55.953,0,0,67.107,0,0
Jamestown,46.90669,-98.92778,1636,2004,07,27,78.191,0,0,52.377,0,0,65.2840,0,0,68.732,0,0,64.912,0,0,6.581,0,0,18.670,0,0,518.570,0,0,1.507,0,0,0.215,0,0,0.010,0,0,57.121,0,0,65.414,0,0
Jamestown,46.90669,-98.92778,1636,2004,08,03,73.752,0,0,52.829,0,0,63.2900,0,0,66.671,0,0,63.514,0,0,8.869,0,0,22.153,0,0,371.970,0,0,1.165,0,0,0.166,0,0,0.950,0,0,55.952,0,0,62.802,0,0
Jamestown,46.90669,-98.92778,1636,2004,08,10,70.715,0,0,49.257,0,0,59.9860,0,0,62.524,0,0,60.919,0,0,6.606,0,0,16.927,0,0,413.333,0,0,1.150,0,0,0.164,0,0,0.070,0,0,51.122,0,0,58.635,0,0
Jamestown,46.90669,-98.92778,1636,2004,08,17,72.001,0,0,44.580,0,0,58.2910,0,0,62.898,0,0,60.262,0,0,9.494,0,0,26.198,0,0,451.362,0,0,1.529,0,0,0.218,0,0,0.170,0,0,47.751,0,0,57.549,0,0
Jamestown,46.90669,-98.92778,1636,2004,08,24,73.549,0,0,47.497,0,0,60.5230,0,0,62.883,0,0,60.022,0,0,7.247,0,0,21.642,0,0,430.986,0,0,1.236,0,0,0.177,0,0,0.260,0,0,53.084,0,0,60.434,0,0
Jamestown,46.90669,-98.92778,1636,2004,08,31,73.495,0,0,52.661,0,0,63.0780,0,0,63.997,0,0,61.119,0,0,8.048,0,0,23.791,0,0,300.050,0,0,1.018,0,0,0.145,0,0,1.370,0,0,56.998,0,0,62.748,0,0
Jamestown,46.90669,-98.92778,1636,2004,09,07,72.490,0,0,47.719,0,0,60.1040,0,0,61.274,0,0,58.816,0,0,6.783,0,0,19.184,0,0,340.104,0,0,0.965,0,0,0.138,0,0,0.010,0,0,53.854,0,0,59.162,0,0
Jamestown,46.90669,-98.92778,1636,2004,09,14,73.999,0,0,47.786,0,0,60.8930,0,0,60.836,0,0,59.115,0,0,9.728,0,0,25.531,0,0,290.374,0,0,1.065,0,0,0.152,0,0,0.720,0,0,54.088,0,0,60.738,0,0
Jamestown,46.90669,-98.92778,1636,2004,09,21,64.418,0,0,44.277,0,0,54.3480,0,0,56.105,0,0,56.701,0,0,8.636,0,0,22.767,0,0,295.431,0,0,0.958,0,0,0.137,0,0,1.460,0,0,46.179,0,0,52.543,0,0
Jamestown,46.90669,-98.92778,1636,2004,09,28,60.851,0,0,31.798,0,0,46.3250,0,0,49.871,0,0,51.872,0,0,9.803,0,0,24.662,0,0,350.054,0,0,1.205,0,0,0.172,0,0,0.210,0,0,32.744,0,0,42.119,0,0
Jamestown,46.90669,-98.92778,1636,2004,10,05,74.506,0,0,42.990,0,0,58.7480,0,0,55.380,0,0,52.670,0,0,9.661,0,0,22.818,0,0,337.398,0,0,1.472,0,0,0.210,0,0,0.000,0,0,45.042,0,0,56.946,0,0
Jamestown,46.90669,-98.92778,1636,2004,10,12,47.961,0,0,27.995,0,0,37.9780,0,0,44.108,0,0,47.772,0,0,10.437,0,0,24.149,0,0,163.490,0,0,0.569,0,0,0.081,0,0,0.500,0,0,30.975,0,0,31.362,0,0
Jamestown,46.90669,-98.92778,1636,2004,10,19,52.407,0,0,33.750,0,0,43.0780,0,0,43.521,0,0,45.660,0,0,10.442,0,0,24.918,0,0,149.729,0,0,0.391,0,0,0.056,0,0,0.530,0,0,38.316,0,0,37.341,0,0
Jamestown,46.90669,-98.92778,1636,2004,10,26,47.967,0,0,32.299,0,0,40.1340,0,0,43.272,0,0,45.525,0,0,9.338,0,0,24.457,0,0,78.562,0,0,0.203,0,0,0.029,0,0,1.420,1,0,38.863,0,0,37.376,0,0
Jamestown,46.90669,-98.92778,1636,2004,11,02,53.712,0,0,28.669,0,0,41.1910,0,0,39.708,0,0,42.775,0,0,9.601,0,0,22.973,0,0,204.654,0,0,0.880,0,0,0.126,0,0,,7,0,27.073,0,0,34.698,0,0
Jamestown,46.90669,-98.92778,1636,2004,11,09,50.972,0,0,19.860,0,0,35.4160,0,0,35.777,0,0,39.186,0,0,8.432,0,0,20.873,0,0,192.411,0,0,0.668,0,0,0.095,0,0,,7,0,22.366,0,0,26.883,0,0
Jamestown,46.90669,-98.92778,1636,2004,11,16,48.717,0,0,23.966,0,0,36.3420,0,0,35.261,0,0,38.101,0,0,9.087,0,0,22.204,0,0,150.795,0,0,0.536,0,0,0.077,0,0,,7,0,25.041,0,0,28.325,0,0
Jamestown,46.90669,-98.92778,1636,2004,11,23,33.127,0,0,15.305,0,0,24.2160,0,0,30.849,0,0,34.526,0,0,8.031,0,0,19.950,0,0,124.518,0,0,0.220,0,0,0.031,0,0,,7,0,18.136,0,0,14.737,0,0
Jamestown,46.90669,-98.92778,1636,2004,11,30,35.954,0,0,19.287,0,0,27.6210,0,0,30.168,0,0,33.232,0,0,10.104,0,0,21.898,0,0,96.519,0,0,0.307,0,0,0.044,0,0,,7,0,20.927,0,0,17.452,0,0
Jamestown,46.90669,-98.92778,1636,2004,12,07,30.013,0,0,17.497,0,0,23.7550,0,0,30.548,0,0,33.308,0,0,10.267,0,1,25.948,0,1,63.108,0,0,0.147,0,0,0.021,0,0,,7,0,20.457,0,0,13.632,0,1
Jamestown,46.90669,-98.92778,1636,2004,12,14,39.898,0,0,7.072,0,0,23.4850,0,0,26.947,0,0,32.438,0,0,12.796,0,0,29.322,0,0,96.567,0,0,0.585,0,0,0.084,0,0,,7,0,15.240,0,0,11.525,0,0
Jamestown,46.90669,-98.92778,1636,2004,12,21,10.264,0,0,-1.714,0,0,4.2750,0,0,19.440,0,0,28.738,0,0,8.519,0,0,19.079,0,0,97.996,0,0,0.104,0,0,0.015,0,0,,7,0,-1.299,0,0,-9.082,0,0
Jamestown,46.90669,-98.92778,1636,2004,12,28,16.890,0,0,0.135,0,0,8.5130,0,0,24.352,0,0,28.763,0,0,9.301,0,1,19.696,0,1,88.899,0,0,0.110,0,0,0.016,0,0,,7,0,5.795,0,0,-3.450,0,1
Jamestown,46.90669,-98.92778,1636,2005,01,04,8.736,0,0,-12.727,0,0,-1.9960,0,0,23.236,0,0,27.468,0,0,7.620,0,0,16.928,0,0,135.295,0,0,0.122,0,0,0.017,0,0,,7,0,-7.493,0,0,-16.164,0,0
Jamestown,46.90669,-98.92778,1636,2005,01,11,5.312,0,0,-17.307,0,0,-5.9980,0,0,22.150,0,0,28.078,0,0,10.629,0,0,24.867,0,0,155.383,0,0,0.153,0,0,0.022,0,0,,7,0,-13.559,0,0,-23.769,0,0
Jamestown,46.90669,-98.92778,1636,2005,01,18,25.926,0,0,6.810,0,0,16.3680,0,0,24.850,0,0,29.940,0,0,11.625,0,1,27.857,0,1,127.520,0,0,0.230,0,0,0.033,0,0,,7,0,12.642,0,0,3.813,0,1
Jamestown,46.90669,-98.92778,1636,2005,01,25,31.527,0,0,16.198,0,0,23.8630,0,0,27.063,0,0,30.344,0,0,10.011,0,0,23.405,0,0,107.305,0,0,0.185,0,0,0.026,0,0,,7,0,20.769,0,0,14.184,0,0
Jamestown,46.90669,-98.92778,1636,2005,02,01,31.523,0,0,15.942,0,0,23.7330,0,0,27.234,0,0,30.934,0,0,9.745,0,0,19.795,0,0,172.992,0,0,0.264,0,0,0.038,0,0,,7,0,18.191,0,0,12.573,0,0
Jamestown,46.90669,-98.92778,1636,2005,02,08,36.689,0,0,13.887,0,0,25.2880,0,0,24.731,0,0,28.842,0,0,7.849,0,0,18.566,0,0,187.286,0,0,0.400,0,0,0.057,0,0,,7,0,17.819,0,0,16.233,0,0
Jamestown,46.90669,-98.92778,1636,2005,02,15,23.853,0,0,3.907,0,0,13.8800,0,0,22.871,0,0,27.030,0,0,9.237,0,1,21.737,0,1,235.344,0,0,0.314,0,0,0.045,0,0,,7,0,7.250,0,0,1.960,0,1
Jamestown,46.90669,-98.92778,1636,2005,02,22,26.988,0,0,6.129,0,0,16.5590,0,0,26.225,0,0,27.240,0,0,8.598,0,0,20.515,0,0,240.224,0,0,0.290,0,0,0.041,0,0,,7,0,11.989,0,0,5.648,0,0
Jamestown,46.90669,-98.92778,1636,2005,03,01,43.978,0,0,12.844,0,0,28.4110,0,0,28.878,0,0,28.867,0,0,10.112,0,0,23.791,0,0,302.735,0,0,0.756,0,0,0.108,0,0,,7,0,19.757,0,0,19.475,0,0
Jamestown,46.90669,-98.92778,1636,2005,03,08,31.273,0,0,12.219,0,0,21.7460,0,0,30.122,0,0,29.685,0,0,10.579,0,0,25.173,0,0,245.666,0,0,0.457,0,0,0.065,0,0,,7,0,13.967,0,0,11.185,0,0
Jamestown,46.90669,-98.92778,1636,2005,03,15,36.385,0,0,13.928,0,0,25.1570,0,0,28.106,0,0,28.551,0,0,9.346,0,0,21.385,0,0,322.907,0,0,0.648,0,0,0.093,0,0,,7,0,14.539,0,0,13.914,0,0
Jamestown,46.90669,-98.92778,1636,2005,03,22,49.112,0,0,22.829,0,0,35.9710,0,0,32.329,0,0,31.322,0,0,8.645,0,0,21.282,0,0,342.594,0,0,0.967,0,0,0.138,0,0,,7,0,23.049,0,0,28.989,0,0
Jamestown,46.90669,-98.92778,1636,2005,03,29,60.082,0,0,30.433,0,0,45.2580,0,0,38.229,0,0,32.076,0,0,10.696,0,0,26.966,0,0,425.343,0,0,1.575,0,0,0.225,0,0,0.000,3,1,27.365,0,0,39.069,0,0
Jamestown,46.90669,-98.92778,1636,2005,04,05,65.711,0,0,36.804,0,0,51.2580,0,0,44.866,0,0,34.250,0,0,13.060,0,0,28.758,0,0,412.148,0,0,1.732,0,0,0.247,0,0,0.320,0,0,34.217,0,0,47.530,0,0
Jamestown,46.90669,-98.92778,1636,2005,04,12,68.100,0,0,38.928,0,0,53.5140,0,0,47.393,0,0,37.794,0,0,10.539,0,0,25.482,0,0,466.238,0,0,1.762,0,0,0.252,0,0,0.090,0,0,38.467,0,0,51.500,0,0
Jamestown,46.90669,-98.92778,1636,2005,04,19,58.907,0,0,33.387,0,0,46.1480,0,0,49.757,0,0,39.076,0,0,12.457,0,0,28.707,0,0,491.393,0,0,1.755,0,0,0.251,0,0,0.000,0,0,26.518,0,0,41.808,0,0
Jamestown,46.90669,-98.92778,1636,2005,04,26,43.545,0,0,23.675,0,0,33.6110,0,0,40.386,0,0,35.896,0,0,12.672,0,0,28.554,0,0,377.075,0,0,1.150,0,0,0.164,0,0,0.000,0,0,20.461,0,0,25.526,0,0
Jamestown,46.90669,-98.92778,1636,2005,05,03,68.309,0,0,38.909,0,0,53.6090,0,0,50.748,0,0,42.533,0,0,10.074,0,0,26.147,0,0,457.368,0,0,1.790,0,0,0.256,0,0,1.620,0,0,34.277,0,0,52.932,0,0
Jamestown,46.90669,-98.92778,1636,2005,05,10,54.231,0,0,31.981,0,0,43.1060,0,0,46.965,0,0,43.470,0,0,12.278,0,0,26.402,0,0,429.059,0,0,1.123,0,0,0.160,0,0,0.800,0,0,36.148,0,0,37.839,0,0
Jamestown,46.90669,-98.92778,1636,2005,05,17,77.856,0,0,52.245,0,0,65.0510,0,0,61.950,0,0,52.658,0,0,12.499,0,0,29.475,0,0,582.965,0,0,2.054,0,0,0.293,0,0,0.960,0,0,51.707,0,0,64.238,0,0
Jamestown,46.90669,-98.92778,1636,2005,05,24,60.648,0,0,46.230,0,0,53.4390,0,0,54.163,0,0,51.606,0,0,9.174,0,0,22.767,0,0,303.831,0,0,0.870,0,0,0.124,0,0,1.130,0,0,46.701,0,0,51.152,0,0
Jamestown,46.90669,-98.92778,1636,2005,05,31,73.493,0,0,54.073,0,0,63.7830,0,0,62.881,0,0,56.092,0,0,9.457,0,0,26.658,0,0,442.288,0,0,1.287,0,0,0.184,0,0,0.590,0,0,57.087,0,0,63.180,0,0
Jamestown,46.90669,-98.92778,1636,2005,06,07,69.697,0,0,52.787,0,0,61.2420,0,0,63.262,0,0,58.544,0,0,8.440,0,0,23.841,0,0,397.009,0,0,1.016,0,0,0.145,0,0,5.380,0,0,55.702,0,0,60.580,0,0
Jamestown,46.90669,-98.92778,1636,2005,06,14,79.831,0,0,57.671,0,0,68.7510,0,0,69.228,0,0,62.028,0,0,8.423,0,0,22.612,0,0,547.908,0,0,1.579,0,0,0.226,0,0,0.450,0,0,62.389,0,0,68.678,0,0
Jamestown,46.90669,-98.92778,1636,2005,06,21,81.333,0,0,58.684,0,0,70.0080,0,0,72.958,0,0,65.627,0,0,8.693,0,0,25.993,0,0,544.067,0,0,1.667,0,0,0.238,0,0,0.720,0,0,63.022,0,0,70.281,0,0
Jamestown,46.90669,-98.92778,1636,2005,06,28,73.963,0,0,55.984,0,0,64.9730,0,0,68.593,0,0,64.433,0,0,10.117,0,0,31.779,0,0,499.524,0,0,1.391,0,0,0.199,0,0,1.200,0,0,59.129,0,0,65.200,0,0
Jamestown,46.90669,-98.92778,1636,2005,07,05,84.869,0,0,61.687,0,0,73.2780,0,0,76.638,0,0,67.726,0,0,8.937,0,0,23.126,0,0,657.405,0,0,1.964,0,0,0.281,0,0,0.370,0,0,66.867,0,0,73.549,0,0
Jamestown,46.90669,-98.92778,1636,2005,07,12,84.097,0,0,58.596,0,0,71.3470,0,0,77.857,0,0,68.971,0,0,8.441,0,0,21.640,0,0,633.504,0,0,2.018,0,0,0.288,0,0,0.010,0,0,62.322,0,0,71.979,0,0
Jamestown,46.90669,-98.92778,1636,2005,07,19,82.863,0,0,57.287,0,0,70.0750,0,0,75.482,0,0,67.623,0,0,7.081,0,0,22.153,0,0,518.288,0,0,1.662,0,0,0.237,0,0,1.040,0,0,61.933,0,0,70.206,0,0
Jamestown,46.90669,-98.92778,1636,2005,07,26,80.541,0,0,55.343,0,0,67.9420,0,0,72.127,0,0,65.870,0,0,6.494,0,0,17.185,0,0,586.913,0,0,1.649,0,0,0.236,0,0,0.170,0,0,59.977,0,0,67.755,0,0
Jamestown,46.90669,-98.92778,1636,2005,08,02,85.172,0,0,57.475,0,0,71.3240,0,0,73.666,0,0,67.224,1,0,8.265,0,0,21.027,0,0,527.104,0,0,1.871,0,0,0.267,0,0,0.430,0,0,61.246,1,0,72.023,1,0
Jamestown,46.90669,-98.92778,1636,2005,08,09,74.056,0,0,52.520,0,0,63.2880,0,0,67.794,0,0,64.170,0,0,6.952,0,0,18.927,0,0,466.256,0,0,1.367,0,0,0.195,0,0,0.700,0,0,54.423,0,0,62.633,0,0
Jamestown,46.90669,-98.92778,1636,2005,08,16,75.761,0,0,51.112,0,0,63.4360,0,0,68.263,0,0,63.278,0,0,6.806,0,0,17.852,0,0,496.858,0,0,1.327,0,0,0.190,0,0,1.830,0,0,55.953,0,0,62.883,0,0
Jamestown,46.90669,-98.92778,1636,2005,08,23,78.427,0,0,52.340,0,0,65.3840,0,0,68.065,0,0,62.120,0,0,8.531,0,0,22.614,0,0,469.177,0,1,1.460,0,0,0.209,0,0,0.030,0,0,56.341,0,0,64.800,0,0
Jamestown,46.90669,-98.92778,1636,2005,08,30,79.466,0,0,52.267,0,0,65.8670,0,0,67.184,0,0,61.387,0,0,9.658,0,0,25.378,0,0,468.250,0,0,1.578,0,0,0.225,0,0,0.990,0,0,56.165,0,0,65.410,0,0
Jamestown,46.90669,-98.92778,1636,2005,09,06,76.072,0,0,54.088,0,0,65.0800,0,0,65.117,0,0,62.241,0,0,7.944,0,0,25.789,0,0,319.099,0,0,1.148,0,0,0.164,0,0,0.970,0,0,55.486,0,1,64.353,0,1
Jamestown,46.90669,-98.92778,1636,2005,09,13,70.782,0,0,47.065,0,0,58.9240,0,0,60.667,0,0,59.149,0,0,7.386,0,0,19.644,0,0,343.849,0,0,1.094,0,0,0.156,0,0,0.080,0,0,49.137,0,0,57.728,0,0
Jamestown,46.90669,-98.92778,1636,2005,09,20,68.327,0,0,43.209,0,0,55.7680,0,0,57.471,0,0,56.340,0,0,7.259,0,0,21.281,0,0,312.322,0,0,1.164,0,0,0.166,0,0,0.120,0,0,41.246,0,0,54.226,0,0
Jamestown,46.90669,-98.92778,1636,2005,09,27,72.644,0,0,42.548,0,0,57.5960,0,0,57.789,0,0,54.739,0,0,10.596,0,0,24.406,0,0,331.896,0,0,1.658,0,0,0.237,0,0,0.000,0,0,41.367,0,0,55.701,0,0
Jamestown,46.90669,-98.92778,1636,2005,10,04,51.398,0,0,32.507,0,0,41.9520,0,0,45.712,0,0,48.353,0,0,11.809,0,0,28.298,0,0,220.318,0,0,0.602,0,0,0.086,0,0,1.260,0,0,34.926,0,0,34.598,0,0
Jamestown,46.90669,-98.92778,1636,2005,10,11,65.092,0,0,38.910,0,0,52.0010,0,0,50.779,0,0,49.925,0,0,7.677,0,0,20.105,0,0,266.469,0,0,0.950,0,0,0.136,0,0,0.060,0,0,40.663,0,0,49.020,0,0
Jamestown,46.90669,-98.92778,1636,2005,10,18,52.615,0,0,27.426,0,0,40.0210,0,0,45.142,0,0,47.085,0,0,8.106,0,0,21.793,0,0,238.201,0,0,0.651,0,0,0.093,0,0,0.000,0,0,31.554,0,0,35.682,0,0
Jamestown,46.90669,-98.92778,1636,2005,10,25,57.251,0,0,30.221,0,0,43.7370,0,0,42.886,0,0,44.906,0,0,8.357,0,0,21.333,0,0,199.413,0,0,0.647,0,0,0.092,0,0,0.030,0,0,34.435,0,0,37.696,0,0
Jamestown,46.90669,-98.92778,1636,2005,11,01,49.696,0,0,29.242,0,0,39.4690,0,0,40.469,0,0,43.303,0,0,8.298,0,0,22.050,0,0,167.383,0,0,0.569,0,0,0.081,0,0,,7,0,29.723,0,0,33.432,0,0
Jamestown,46.90669,-98.92778,1636,2005,11,08,50.202,0,0,29.579,0,0,39.8910,0,0,39.439,0,0,42.047,0,0,11.009,0,0,29.987,0,0,133.339,0,0,0.568,0,0,0.081,0,0,,7,0,29.920,0,0,32.169,0,0
